Player Id,Position,Current Status,Experience
2555295,WR,Active,2
2542122,NULL,Retired,1
2513452,NULL,Retired,3
2500960,NULL,Retired,4
2552711,P,Active,3
2518431,NULL,Retired,1
2508433,NULL,Retired,1
2500751,NULL,Retired,15
2535964,WR,Active,3
2520003,NULL,Retired,9
2523199,NULL,Retired,12
2503274,NULL,Retired,6
2511472,NULL,Retired,4
2505914,NULL,Retired,10
2514551,NULL,Retired,1
2501885,NULL,Retired,5
2522503,NULL,Retired,2
2550289,RB,Active,1
2509119,NULL,Retired,9
2504227,NULL,Retired,4
2524825,NULL,Retired,1
2508034,NULL,Retired,5
2542301,NULL,Retired,1
2522168,NULL,Retired,8
786,DT,Active,10
2506042,NULL,Retired,2
2500671,NULL,Retired,16
2500695,NULL,Retired,10
2540172,OLB,Active,5
2528042,NULL,Retired,1
2506616,NULL,Retired,1
2506394,NULL,Retired,8
2530582,NULL,Retired,1
2519360,NULL,Retired,4
2501449,NULL,Retired,12
2512747,NULL,Retired,4
2505897,NULL,Retired,7
2541982,NULL,Retired,1
2502902,NULL,Retired,8
2514053,NULL,Retired,5
2528333,NULL,Retired,1
2555548,CB,Active,2
2514806,NULL,Retired,2
2501718,NULL,Retired,3
2527451,NULL,Retired,1
2512466,NULL,Retired,1
2500828,NULL,Retired,9
2532829,NULL,Retired,3
2508695,NULL,Retired,4
496998,NULL,Retired,2
2502491,NULL,Retired,11
2500669,NULL,Retired,10
2499430,NULL,Retired,1
2506799,NULL,Retired,3
2495870,NULL,Retired,7
2501296,NULL,Retired,4
2504428,NULL,Retired,6
2515893,NULL,Retired,10
2533340,SS,Unsigned free agent,6
2559079,DT,Active,0
2503598,NULL,Retired,4
2525162,NULL,Retired,6
2507796,NULL,Retired,3
2529559,NULL,Retired,2
2527896,NULL,Retired,3
2541743,NULL,Retired,1
2507717,NULL,Retired,2
2514940,NULL,Retired,5
2559191,DT,Active,0
2535890,RB,Active,6
2528033,NULL,Retired,1
2507816,NULL,Retired,1
2507296,NULL,Retired,1
2501726,NULL,Retired,3
2503346,NULL,Retired,10
2514772,NULL,Retired,1
2500796,NULL,Retired,4
2512930,NULL,Retired,1
2501624,NULL,Retired,13
2501834,NULL,Retired,9
2500543,NULL,Retired,10
2507675,NULL,Retired,7
2519247,NULL,Retired,8
2513949,NULL,Retired,7
2501600,NULL,Retired,7
80650,NULL,Retired,4
2503333,NULL,Retired,2
2553488,OLB,Active,3
2532834,NULL,Retired,4
2515067,NULL,Retired,1
71197,LB,Active,9
2536049,P,Active,5
2518987,NULL,Retired,8
2495197,NULL,Retired,3
2550437,DE,Active,4
2515711,NULL,Retired,1
2517640,NULL,Retired,1
2505643,NULL,Retired,7
2506429,NULL,Retired,4
2510955,NULL,Retired,1
2542019,NULL,Retired,1
2520220,NULL,Retired,7
2514861,NULL,Retired,3
2524013,NULL,Retired,1
2552418,WR,Active,3
2558786,DB,Active,0
2508699,NULL,Retired,1
2540180,FS,Active,5
2501381,NULL,Retired,6
2541430,T,Active,3
2524873,NULL,Retired,7
2522039,NULL,Retired,8
2527365,NULL,Retired,5
238440,NULL,Retired,3
2514961,NULL,Retired,7
2514340,NULL,Retired,4
2503440,NULL,Retired,7
2504170,NULL,Retired,12
2505346,NULL,Retired,9
2506808,NULL,Retired,1
2528284,NULL,Retired,1
2543716,NULL,Retired,2
2501080,NULL,Retired,14
2543619,WR,Active,3
2519452,NULL,Retired,1
2515117,NULL,Retired,5
2515822,NULL,Retired,1
2527016,NULL,Retired,13
2515076,NULL,Retired,1
2520417,NULL,Retired,1
2527341,NULL,Retired,1
2504232,NULL,Retired,9
2512584,NULL,Retired,3
2529670,NULL,Retired,1
2557836,DT,Active,0
2520364,NULL,Retired,2
2506936,NULL,Retired,4
2503481,NULL,Retired,2
2528359,NULL,Retired,9
2550556,TE,Active,2
2501318,NULL,Retired,5
2500545,NULL,Retired,1
2500846,NULL,Retired,4
2502292,NULL,Retired,14
2505393,NULL,Retired,1
2524015,NULL,Retired,11
2513600,NULL,Retired,1
2513799,NULL,Retired,2
2504451,NULL,Retired,1
2522357,NULL,Retired,1
2507852,NULL,Retired,3
2502476,NULL,Retired,5
2512502,NULL,Retired,2
2502580,NULL,Retired,8
2528229,NULL,Retired,2
2523737,NULL,Retired,9
2524086,NULL,Retired,6
2529610,NULL,Retired,2
2505363,DT,Unsigned free agent,14
2524178,NULL,Retired,1
2506202,NULL,Retired,4
2522559,NULL,Retired,12
2514688,NULL,Retired,2
2541978,NULL,Retired,2
2501867,NULL,Retired,12
2541738,C,Active,2
2518098,NULL,Retired,1
2528398,NULL,Retired,1
2529516,NULL,Retired,1
2522244,NULL,Retired,4
2514390,NULL,Retired,3
2502857,NULL,Retired,16
2508508,NULL,Retired,1
2533052,DT,Active,4
2506325,NULL,Retired,1
2515071,NULL,Retired,1
2503326,NULL,Retired,13
2525339,NULL,Retired,1
2517537,NULL,Retired,7
2518721,NULL,Retired,4
2504457,NULL,Retired,9
2502609,NULL,Retired,12
2531069,NULL,Retired,1
2522498,NULL,Retired,1
2506999,NULL,Retired,2
2515087,NULL,Retired,6
2506466,NULL,Retired,10
2515653,NULL,Retired,8
2557894,DE,Active,0
2508055,DE,Unsigned free agent,8
2515847,NULL,Retired,1
2527105,NULL,Retired,2
2539227,K,Active,4
2527067,NULL,Retired,1
2524135,NULL,Retired,1
2529503,NULL,Retired,5
2522771,NULL,Retired,1
780,NULL,Retired,1
2524916,NULL,Retired,7
2512509,NULL,Retired,1
2518678,NULL,Retired,1
2543491,WR,Active,4
2523756,NULL,Retired,1
2515821,NULL,Retired,1
2515013,NULL,Retired,1
2512891,NULL,Retired,5
2555252,DE,Active,2
2525389,NULL,Retired,1
2523005,NULL,Retired,1
2519098,NULL,Retired,3
2527355,NULL,Retired,1
2558961,OT,Active,0
1074,NULL,Retired,6
2513796,NULL,Retired,1
2550443,NULL,Retired,1
2507909,NULL,Retired,1
2513655,NULL,Retired,1
2540190,LB,Active,5
2522595,NULL,Retired,4
2553266,NULL,Retired,1
2518129,NULL,Retired,3
2510916,NULL,Retired,1
2506464,NULL,Retired,6
2511193,NULL,Retired,1
2517635,NULL,Retired,11
2535599,NULL,Retired,1
2514580,NULL,Retired,9
79567,NULL,Retired,3
2523789,NULL,Retired,11
2543696,NULL,Retired,1
2555312,DE,Active,2
2525119,NULL,Retired,3
2503480,NULL,Retired,14
2522720,NULL,Retired,2
2519462,NULL,Retired,4
2543431,OT,Active,1
2518403,NULL,Retired,4
2513994,NULL,Retired,3
2522618,NULL,Retired,1
2500616,NULL,Retired,1
2512896,NULL,Retired,1
2530554,NULL,Retired,1
2555263,QB,Active,2
2511003,NULL,Retired,1
2559351,DB,Active,0
2515057,NULL,Retired,4
2514621,NULL,Retired,2
2502440,NULL,Retired,8
2514933,NULL,Retired,3
2515038,NULL,Retired,1
2517471,NULL,Retired,1
2504514,NULL,Retired,5
2530821,NULL,Retired,2
2509013,NULL,Retired,1
2516014,NULL,Retired,1
2505785,NULL,Retired,12
2519888,NULL,Retired,1
2508225,NULL,Retired,1
2507742,NULL,Retired,0
2518563,NULL,Retired,6
2523268,NULL,Retired,6
2501058,NULL,Retired,13
2555268,DT,Active,2
2503455,NULL,Retired,8
2500329,NULL,Retired,11
2495202,OLB,Active,7
2523787,NULL,Retired,1
2500653,NULL,Retired,1
2507013,NULL,Retired,0
2559072,DB,Active,0
496808,NULL,Retired,5
2558921,LB,Active,0
2502891,NULL,Retired,2
2518113,NULL,Retired,8
494265,CB,Unsigned free agent,7
2527945,NULL,Retired,6
2501943,NULL,Retired,2
2514553,NULL,Retired,3
2527526,NULL,Retired,3
2515546,NULL,Retired,2
2529625,NULL,Retired,3
2507740,NULL,Retired,3
2500742,NULL,Retired,1
2518993,NULL,Retired,11
2514049,NULL,Retired,1
496816,DT,Active,8
2505361,NULL,Retired,2
2508942,NULL,Retired,NULL
2530789,NULL,Retired,3
2523946,NULL,Retired,8
2502909,NULL,Retired,9
2513866,NULL,Retired,2
2528218,NULL,Retired,2
2512610,NULL,Retired,2
2519891,NULL,Retired,1
2502298,NULL,Retired,7
2500359,NULL,Retired,1
2558942,TE,Active,0
2529515,NULL,Retired,14
2511467,NULL,Retired,1
2528394,NULL,Retired,2
2525356,NULL,Retired,5
2518511,NULL,Retired,0
2550236,CB,Active,3
2511168,NULL,Retired,3
2532945,OT,Active,6
2522743,NULL,Retired,11
2511380,NULL,Retired,1
2502336,NULL,Retired,2
494309,DB,Active,8
2507597,DB,Active,8
2519306,NULL,Retired,0
2495614,FS,Unsigned free agent,11
2504171,NULL,Retired,15
2502617,NULL,Retired,2
2555387,QB,Active,2
2508998,NULL,Retired,1
2495478,NT,Active,7
2533457,RB,Active,6
2503502,NULL,Retired,8
2512496,NULL,Retired,11
2550262,ILB,Active,3
2514111,NULL,Retired,1
2550493,C,Active,2
2506875,NULL,Retired,8
2505844,NULL,Retired,2
2505796,NULL,Retired,3
2506815,NULL,Retired,6
2507572,NULL,Retired,2
2528365,NULL,Retired,1
2508975,NULL,Retired,1
496951,NULL,Retired,6
2559195,DB,Active,0
2507583,NULL,Retired,1
2523957,NULL,Retired,1
2518251,NULL,Retired,2
2518367,NULL,Retired,4
2506539,NULL,Retired,2
2523135,NULL,Retired,1
2530709,NULL,Retired,1
2553909,NULL,Retired,1
2501013,NULL,Retired,11
2522961,NULL,Retired,2
2559155,QB,Active,0
2517520,NULL,Retired,1
2522058,NULL,Retired,10
2528412,NULL,Retired,5
2519386,NULL,Retired,1
2504874,NULL,Retired,1
2507867,NULL,Retired,5
2502271,NULL,Retired,8
2522289,NULL,Retired,2
2527141,NULL,Retired,2
2528591,NULL,Retired,1
2529593,NULL,Retired,4
2552620,NULL,Retired,1
2559363,WR,Active,0
2505729,NULL,Retired,2
2495232,T,Active,7
2525079,NULL,Retired,1
2519114,NULL,Retired,1
2509198,NULL,Retired,8
2525132,NULL,Retired,3
2503332,NULL,Retired,11
2518625,NULL,Retired,1
2517208,NULL,Retired,5
2515625,NULL,Retired,1
2529558,NULL,Retired,1
2508042,NULL,Retired,1
2507180,NULL,Retired,8
2501710,NULL,Retired,1
2501079,NULL,Retired,8
2522795,NULL,Retired,1
2525005,NULL,Retired,1
2516082,NULL,Retired,1
2510961,NULL,Retired,4
2524102,NULL,Retired,8
2509257,NULL,Retired,1
2495826,TE,Active,12
2499506,NULL,Retired,6
2502663,NULL,Retired,5
2508900,NULL,Retired,0
2518214,NULL,Retired,1
2519465,NULL,Retired,10
80656,DE,Unsigned free agent,9
2508908,NULL,Retired,4
2502389,NULL,Retired,7
2520210,NULL,Retired,2
2507894,NULL,Retired,2
71243,NULL,Retired,3
2555248,DE,Active,2
2556803,RB,Active,1
2519149,NULL,Retired,2
2515819,NULL,Retired,1
2507511,NULL,Retired,5
2553936,NULL,Retired,1
2558129,WR,Active,0
2513617,NULL,Retired,1
2501698,NULL,Retired,1
2539270,DT,Active,5
2533444,K,Active,6
2507599,NULL,Retired,2
2517457,NULL,Retired,1
2515048,NULL,Retired,2
2555417,RB,Active,2
2508938,NULL,Retired,7
2558274,SAF,Active,0
2522690,NULL,Retired,2
2530477,NULL,Retired,1
2527467,NULL,Retired,1
2512915,NULL,Retired,3
2522193,NULL,Retired,2
2528488,NULL,Retired,9
2538176,T,Active,3
2506848,NULL,Retired,0
2499996,NULL,Retired,5
2501306,NULL,Retired,7
2509280,NULL,Retired,2
2519231,NULL,Retired,1
2503849,NULL,Retired,4
2517199,NULL,Retired,4
2527956,NULL,Retired,1
2505022,NULL,Retired,8
2507763,WR,Active,9
2503263,NULL,Retired,6
2508691,NULL,Retired,5
2507417,NULL,Retired,1
2502626,NULL,Retired,2
2540163,DT,Active,5
2528192,NULL,Retired,3
2529509,NULL,Retired,11
2501046,NULL,Retired,2
2558850,RB,Active,0
2495276,OLB,Unsigned free agent,7
2506194,K,Active,10
2532993,OT,Active,6
2506201,NULL,Retired,1
2501389,NULL,Retired,2
2559176,WR,Active,0
2508122,NULL,Retired,4
2552429,RB,Active,3
2503463,NULL,Retired,9
2533047,TE,Active,3
2514216,NULL,Retired,1
2509128,NULL,Retired,8
2508301,NULL,Retired,4
2508532,NULL,Retired,1
2507849,NULL,Retired,1
2522572,NULL,Retired,1
2557969,OLB,Active,0
2530660,WR,Active,5
2556660,LB,Active,1
2543683,TE,Active,4
2528024,NULL,Retired,1
2527246,NULL,Retired,1
2522560,NULL,Retired,1
2527102,NULL,Retired,10
2518613,NULL,Retired,5
2514541,NULL,Retired,7
2525275,NULL,Retired,2
2506248,NULL,Retired,1
2528153,NULL,Retired,4
2512674,NULL,Retired,9
2505333,NULL,Retired,2
2558971,CB,Active,0
2495655,C,Active,11
2501874,NULL,Retired,3
2500625,NULL,Retired,2
2527363,NULL,Retired,1
2524908,NULL,Retired,4
2524208,NULL,Retired,1
2524824,NULL,Retired,4
2509180,NULL,Retired,1
2555181,OG,Active,2
2556735,CB,Active,2
2511258,NULL,Retired,1
2512557,NULL,Retired,1
2528035,NULL,Retired,3
2532879,NULL,Retired,3
2503435,NULL,Retired,8
2508809,NULL,Retired,14
2506605,NULL,Retired,1
2519079,NULL,Retired,5
2525265,NULL,Retired,1
2505603,NULL,Retired,8
2557730,QB,Active,1
1294,NULL,Retired,2
2522687,NULL,Retired,3
2534764,C,Active,6
2556652,DB,Active,2
2533341,NULL,Retired,2
2500286,NULL,Retired,1
2499610,NULL,Retired,14
2519191,NULL,Retired,1
2506391,T,Active,12
2503457,NULL,Retired,1
2526983,NULL,Retired,1
2505045,NULL,Retired,9
2499504,NULL,Retired,6
2520524,NULL,Retired,4
2559147,TE,Active,0
2528403,NULL,Retired,2
496935,NULL,Retired,1
2500983,NULL,Retired,2
2511357,NULL,Retired,1
2524790,NULL,Retired,6
2506467,RB,Active,13
2506590,NULL,Retired,4
2550268,RB,Active,4
2507905,NULL,Retired,2
2540182,OG,Unsigned free agent,5
2532814,LB,Active,6
2509229,NULL,Retired,7
2559181,WR,Active,0
2557875,OG,Active,0
2510982,NULL,Retired,2
2495798,NULL,Retired,7
2525279,NULL,Retired,1
2507154,NULL,Retired,2
2495472,RB,Unsigned free agent,5
2558284,OLB,Active,0
2522439,NULL,Retired,1
2514082,NULL,Retired,1
2519509,NULL,Retired,4
2501728,NULL,Retired,2
2505096,NULL,Retired,3
2518581,NULL,Retired,1
2514805,NULL,Retired,11
2502414,NULL,Retired,9
2504989,NULL,Retired,5
2501298,NULL,Retired,5
1036,NULL,Retired,5
2522255,NULL,Retired,2
2552477,FB,Active,3
2506697,NULL,Retired,3
2528283,NULL,Retired,1
2516037,NULL,Retired,3
2523972,NULL,Retired,2
2539276,DE,Active,4
2539946,CB,Active,5
2541999,NULL,Retired,3
2528372,NULL,Retired,1
2529676,NULL,Retired,1
2501751,NULL,Retired,4
2517153,NULL,Retired,4
2507347,NULL,Retired,1
2524968,NULL,Retired,1
2506050,NULL,Retired,3
2527136,NULL,Retired,4
2501329,NULL,Retired,4
2503235,NULL,Retired,1
2550501,NULL,Retired,1
2505817,NULL,Retired,2
2515729,NULL,Retired,5
2517341,NULL,Retired,11
2518162,NULL,Retired,1
2557895,WR,Active,0
2513931,NULL,Retired,3
2528092,NULL,Retired,1
2503839,NULL,Retired,12
2559303,NT,Active,0
2508071,NULL,Retired,1
2502455,NULL,Retired,6
2500065,NULL,Retired,6
2520435,NULL,Retired,1
2513948,NULL,Retired,4
2495866,NULL,Retired,4
2559013,WR,Active,0
4473,NULL,Retired,1
2553863,NULL,Retired,1
2515003,NULL,Retired,3
2534785,NULL,Retired,4
494297,NULL,Retired,2
2511036,NULL,Retired,11
89758,DT,Active,9
2504352,NULL,Retired,1
2504441,NULL,Retired,2
2525364,NULL,Retired,10
2518146,NULL,Retired,9
2518244,NULL,Retired,1
2528191,NULL,Retired,8
2517557,NULL,Retired,4
2509359,NULL,Retired,1
2504037,NULL,Retired,1
2508561,NULL,Retired,3
2522084,NULL,Retired,0
2523087,NULL,Retired,7
2507608,NULL,Retired,2
2503534,NULL,Retired,1
2523176,NULL,Retired,3
2506613,P,Active,12
2495922,NULL,Retired,8
2556119,OLB,Active,2
2505622,NULL,Retired,13
2514655,NULL,Retired,1
2519405,NULL,Retired,1
2501045,NULL,Retired,3
2506570,NULL,Retired,5
2511005,NULL,Retired,3
2556786,DT,Active,2
2512621,NULL,Retired,5
2534799,NULL,Retired,3
2556466,RB,Active,2
2504694,NULL,Retired,14
2514702,NULL,Retired,12
2514965,NULL,Retired,1
2515537,NULL,Retired,1
2531029,NULL,Retired,1
2515664,NULL,Retired,1
2499578,NULL,Retired,9
2535594,NULL,Retired,2
2524898,NULL,Retired,1
2508499,NULL,Retired,5
2504298,NULL,Retired,10
2512459,NULL,Retired,7
2522256,NULL,Retired,3
2555235,DE,Active,2
1058,NULL,Retired,5
2502330,NULL,Retired,3
2511219,NULL,Retired,1
2502451,NULL,Retired,10
2499583,NULL,Retired,2
2506436,NULL,Retired,7
2520264,NULL,Retired,1
2512391,NULL,Retired,1
1037839,NULL,Retired,4
2501396,NULL,Retired,12
2522415,NULL,Retired,6
2495532,NULL,Retired,4
2511346,NULL,Retired,7
2520369,NULL,Retired,8
2518714,NULL,Retired,7
2513699,NULL,Retired,NULL
2533026,DE,Active,6
2531731,NULL,Retired,4
2552588,QB,Active,3
2519310,NULL,Retired,3
2499381,NULL,Retired,2
2501006,NULL,Retired,2
2307,CB,Active,10
2504976,NULL,Retired,11
2514762,NULL,Retired,1
2541143,NULL,Retired,1
2500038,NULL,Retired,14
2501852,NULL,Retired,4
2495297,DB,Unsigned free agent,6
2514552,NULL,Retired,4
2523873,NULL,Retired,8
2520341,NULL,Retired,0
2503242,NULL,Retired,13
2502885,NULL,Retired,7
2555175,CB,Active,2
2499963,NULL,Retired,1
2552446,DE,Suspended,2
2522816,NULL,Retired,3
2513406,NULL,Retired,2
2553615,OLB,Active,2
2500768,NULL,Retired,4
2539992,LB,Active,3
2508437,NULL,Retired,1
2507258,NULL,Retired,1
2507172,NULL,Retired,4
2530672,NULL,Retired,3
2501304,NULL,Retired,3
2515897,NULL,Retired,6
2526989,NULL,Retired,14
2511173,NULL,Retired,3
2512629,NULL,Retired,4
2528498,NULL,Retired,2
2519343,NULL,Retired,14
2556782,WR,Active,1
2503328,NULL,Retired,14
2512612,NULL,Retired,2
2556775,ILB,Active,2
2505072,NULL,Retired,4
2518407,NULL,Retired,7
2543592,MLB,Active,4
2499558,NULL,Retired,13
2502579,NULL,Retired,3
2527279,NULL,Retired,1
2500630,NULL,Retired,1
2507158,NULL,Retired,2
2518424,NULL,Retired,2
2515772,NULL,Retired,1
2499406,NULL,Retired,2
2553840,TE,Active,2
2523952,NULL,Retired,2
2558019,RB,Active,0
2523035,NULL,Retired,6
2515804,NULL,Retired,11
2553524,NULL,Retired,1
2556274,DT,Active,2
2506557,NULL,Retired,4
2541629,DB,Active,5
2519470,NULL,Retired,4
2518340,NULL,Retired,2
2504114,NULL,Retired,4
2512720,NULL,Retired,2
2522609,NULL,Retired,1
496861,DT,Active,8
2515817,NULL,Retired,3
2499492,NULL,Retired,6
2521980,NULL,Retired,1
2512567,NULL,Retired,1
2501595,NULL,Retired,11
2508724,NULL,Retired,4
2520057,NULL,Retired,1
2501709,NULL,Retired,18
2502821,NULL,Retired,12
2556882,WR,Active,2
2553768,NULL,Retired,1
2558985,WR,Active,0
2501067,NULL,Retired,6
2499396,NULL,Retired,14
2515766,NULL,Retired,1
2540176,DE,Active,5
2524007,NULL,Retired,1
2506720,NULL,Retired,0
2518213,NULL,Retired,1
2558979,QB,Active,0
2505515,NULL,Retired,7
2527492,NULL,Retired,1
2506628,NULL,Retired,1
2514190,NULL,Retired,9
2504144,NULL,Retired,11
2528593,NULL,Retired,1
2527806,NULL,Retired,4
2519008,NULL,Retired,11
2527368,NULL,Retired,1
2506382,NULL,Retired,9
2502586,NULL,Retired,1
2495644,NULL,Retired,0
2534756,NULL,Retired,1
2499503,NULL,Retired,2
2499397,NULL,Retired,6
2501027,NULL,Retired,2
2530725,NULL,Retired,1
2559010,RB,Active,0
2504094,NULL,Retired,1
2506882,NULL,Retired,7
2509360,NULL,Retired,5
2535523,NULL,Retired,1
2522597,NULL,Retired,10
2558064,LB,Active,0
2548058,NULL,Retired,1
2516036,NULL,Retired,0
2500612,NULL,Retired,5
2506123,NULL,Retired,8
81839,NULL,Retired,1
2523803,NULL,Retired,0
2558729,LB,Active,0
2558097,LB,Active,0
2495258,RB,Active,6
2500016,NULL,Retired,8
2525084,NULL,Retired,1
2522225,NULL,Retired,2
2503316,NULL,Retired,1
2527672,FB,Unsigned free agent,8
2503557,NULL,Retired,1
2523254,NULL,Retired,0
2541702,NULL,Retired,1
2502571,NULL,Retired,6
2521995,NULL,Retired,3
2519353,NULL,Retired,2
2528327,NULL,Retired,11
2508659,NULL,Retired,1
2500757,NULL,Retired,9
2501681,NULL,Retired,13
2509073,NULL,Retired,1
2530575,NULL,Retired,4
2505526,NULL,Retired,4
2502850,NULL,Retired,2
2557908,OT,Active,0
2495535,NULL,Retired,7
2499554,NULL,Retired,1
2500544,NULL,Retired,6
497286,WR,Unsigned free agent,6
2511059,NULL,Retired,1
2522108,NULL,Retired,2
2509076,NULL,Retired,1
2508219,NULL,Retired,3
2513807,NULL,Retired,6
2516045,NULL,Retired,3
2504085,NULL,Retired,1
2558009,SAF,Active,0
2508654,NULL,Retired,10
2559357,DB,Active,0
2558254,WR,Active,0
2522594,NULL,Retired,2
2502457,NULL,Retired,6
2558879,DT,Active,0
2508907,NULL,Retired,8
2504316,NULL,Retired,3
2509067,NULL,Retired,1
2513772,NULL,Retired,5
2504086,NULL,Retired,1
2506105,NULL,Retired,7
2527925,NULL,Retired,0
2515896,NULL,Retired,1
2503458,NULL,Retired,4
2513932,NULL,Retired,1
2541611,NULL,Retired,1
2527273,NULL,Retired,6
2495260,NULL,Retired,5
2528014,NULL,Retired,6
2514754,NULL,Retired,3
2495794,NULL,Retired,7
2505626,NULL,Retired,6
2552600,WR,Active,3
2508148,NULL,Retired,2
2528077,NULL,Retired,1
2515094,NULL,Retired,10
2528023,NULL,Retired,2
2513751,NULL,Retired,8
2555208,OG,Active,2
2525257,NULL,Retired,10
2502677,NULL,Retired,7
2521939,NULL,Retired,1
2538144,NULL,Retired,1
2524970,NULL,Retired,7
2503854,NULL,Retired,4
2501374,NULL,Retired,10
2503878,NULL,Retired,1
2515623,NULL,Retired,6
2505801,LS,Active,14
2506988,NULL,Retired,1
2507690,NULL,Retired,1
2535581,NULL,Retired,3
2528294,NULL,Retired,1
2523733,NULL,Retired,6
2511394,NULL,Retired,1
2508686,NULL,Retired,1
2522697,NULL,Retired,3
2535698,WR,Active,6
2502258,NULL,Retired,6
2499257,FS,Active,7
2501307,NULL,Retired,14
2515025,NULL,Retired,1
2523886,NULL,Retired,4
2505923,NULL,Retired,11
2503846,NULL,Retired,3
2506492,NULL,Retired,8
2522030,NULL,Retired,1
2523921,NULL,Retired,1
2514074,NULL,Retired,1
2499414,NULL,Retired,10
2504990,NULL,Retired,5
2509233,NULL,Retired,3
71299,NULL,Retired,6
218,NT,Unsigned free agent,10
2495151,OG,Unsigned free agent,7
2503279,NULL,Retired,2
2557978,RB,Active,0
2517463,NULL,Retired,1
2549919,LB,Active,3
2504453,NULL,Retired,2
2508305,NULL,Retired,2
2504784,NULL,Retired,11
2552626,OT,Active,3
2523824,NULL,Retired,1
2523224,NULL,Retired,1
2523893,NULL,Retired,2
2509264,NULL,Retired,8
2501312,NULL,Retired,1
2504693,NULL,Retired,12
2504342,NULL,Retired,1
1726,NULL,Retired,5
2523845,NULL,Retired,1
2553747,NULL,Retired,1
2507313,NULL,Retired,3
2519457,NULL,Retired,3
2502326,NULL,Retired,2
2504408,NULL,Retired,1
2559141,LB,Active,0
2511409,NULL,Retired,2
2520127,NULL,Retired,11
2519282,NULL,Retired,5
2515612,NULL,Retired,2
1355,NULL,Retired,4
2500020,NULL,Retired,2
2520535,NULL,Retired,1
2518544,NULL,Retired,3
2559161,TE,Active,0
2518208,NULL,Retired,2
2522649,NULL,Retired,1
276,DE,Active,10
2511454,NULL,Retired,1
2558846,WR,Active,0
2501766,NULL,Retired,9
2540288,CB,Active,5
2507516,NULL,Retired,1
2503578,NULL,Retired,1
2528330,NULL,Retired,4
2505884,NULL,Retired,4
2511288,NULL,Retired,1
2533542,DB,Active,6
2524148,NULL,Retired,3
2528430,NULL,Retired,1
2495883,NULL,Retired,1
2510975,NULL,Retired,6
2555573,WR,Active,0
2513519,NULL,Retired,1
2530682,NULL,Retired,2
2556482,WR,Active,2
2508704,NULL,Retired,1
2508018,NULL,Retired,1
2514592,NULL,Retired,6
1296,NULL,Retired,4
2500502,NULL,Retired,12
2527265,NULL,Retired,3
2500678,NULL,Retired,3
496933,NULL,Retired,2
2517743,NULL,Retired,1
2503462,NULL,Retired,2
2511385,NULL,Retired,13
2539314,NULL,Retired,2
2556429,DB,Active,2
2499596,NULL,Retired,4
2522038,NULL,Retired,14
2517468,NULL,Retired,5
2553843,NULL,Retired,1
2514625,NULL,Retired,1
2552599,CB,Active,3
2532833,NULL,Retired,3
2524021,NULL,Retired,4
2534866,DE,Unsigned free agent,5
2528371,NULL,Retired,3
2504386,NULL,Retired,2
2517176,NULL,Retired,1
2520038,NULL,Retired,10
2504830,NULL,Retired,2
2504925,NULL,Retired,1
2506420,OG,Active,11
2499285,NULL,Retired,2
2524837,NULL,Retired,2
2558011,TE,Active,0
494307,FS,Active,8
2528590,NULL,Retired,1
2559042,LB,Active,0
2522110,NULL,Retired,6
2550499,NULL,Retired,1
2520211,NULL,Retired,4
2517620,NULL,Retired,10
2525120,NULL,Retired,6
2515824,NULL,Retired,2
2550473,NULL,Retired,2
2518456,NULL,Retired,1
2552493,DE,Active,3
2522302,NULL,Retired,2
2506484,NULL,Retired,2
2507685,NULL,Retired,1
2528285,NULL,Retired,10
2523746,NULL,Retired,1
2522518,NULL,Retired,1
2517389,NULL,Retired,0
2555256,OLB,Active,2
2540142,DE,Active,5
2527979,NULL,Retired,1
2509125,NULL,Retired,8
2500014,NULL,Retired,7
2535827,NULL,Retired,3
2506825,NULL,Retired,4
2522248,NULL,Retired,1
2500654,NULL,Retired,5
2501331,NULL,Retired,8
2518501,NULL,Retired,1
1264,NULL,Retired,6
2495712,MLB,Active,11
2522681,NULL,Retired,2
2550931,NULL,Retired,1
2527895,NULL,Retired,1
2514280,NULL,Retired,3
2510938,NULL,Retired,10
2503269,NULL,Retired,2
2536044,FB,Active,5
2518476,NULL,Retired,1
80429,WR,Unsigned free agent,9
2508197,NULL,Retired,4
2553876,WR,Active,2
2511387,NULL,Retired,1
2522980,NULL,Retired,1
2517646,NULL,Retired,1
2524227,NULL,Retired,8
2530713,NULL,Retired,5
2550311,NULL,Retired,1
2518306,NULL,Retired,2
2550633,RB,Active,3
2528470,NULL,Retired,3
2514667,NULL,Retired,3
2518594,NULL,Retired,7
2499544,NULL,Retired,1
2512430,NULL,Retired,7
2508291,NULL,Retired,5
2527027,NULL,Retired,11
2558909,DE,Injured reserve,0
2507723,NULL,Retired,4
2514165,NULL,Retired,1
2507266,NULL,Retired,7
2519493,NULL,Retired,1
2552345,OG,Active,3
2519928,NULL,Retired,1
2503919,NULL,Retired,3
2527484,NULL,Retired,8
2522998,NULL,Retired,2
2558241,LB,Active,0
2553815,ILB,Active,3
2509083,NULL,Retired,1
2513431,NULL,Retired,1
2511286,NULL,Retired,3
2499989,NULL,Retired,8
2507533,NULL,Retired,1
2528151,NULL,Retired,1
2556465,OG,Active,1
2503514,NULL,Retired,8
2508395,NULL,Retired,9
2520420,NULL,Retired,3
2503885,NULL,Retired,5
2522274,NULL,Retired,2
2519978,NULL,Retired,1
